edo,common_name,culture,pitches,cardinality,popularity,fragment1_name,fragment2_name,unique_step_sizes,step_mean_error_min,step_mean_error_max,step_mean_error,step_mean_error_cents,evenness_of_spread,step_similarity,constituent_similarity,area,unevenness,consecutive_semitones,runs,IV_sum,smallest_step,step_sizes,fragment1_EOS,fragment2_EOS,symmetry_norm,symmetry_distinct,symmetry_manifestations,symmetry_ratio,symmetry_distinct_edges,unique_n_chords,unique_n_chords_prime,diatonic_n_chords,diagnostic_interval_count,diagnostic_intervals,diagnostic_combinations,roughness,coherence_quotient,sameness_quotient,rahn_differences,rahn_contradictions,rahn_ambiguities,cardinality_variety_ratio,mode_variance,symmetry,m2,P5,Mm3,normal,normal_name,normal_as_12edo,normal12_name,normal_as_24edo,normal24_name,necklace_family,necklace_family_members
12,Padi,Carnatic,0 1 5 7 8 11,6,0.394736842,S7-13,S5-7,4,0,5,1,100,0.0038580246913580258,0.8333333333333334,0.8333333333333334,0.6735518054406433,1.6666666666666667,2,6,15,100,"100,200,300,400",0.010582010582010581,0.011851851851851851,0.07906976744186048,43,60,1.3953488372093024,6,43,43,52,2,"2,3",30,0.3710726538000679,0.5846153846153845,0.1466666666666666,64,10,17,0.702591706539075,133.33333333333334,0.07906976744186048,3,3,2,"0,2,3,6,7,8",12-461,"0,2,3,6,7,8",12-461,"0,4,6,12,14,16",24-86097,4 3 2 1 1 1,20
12,Ranjani,Carnatic,0 2 3 6 9 11,6,0.342105263,S6-13,S6-13,3,0,5,0.6666666666666666,66.66666666666666,0.003279320987654322,0.8888888888888888,0.8888888888888888,0.753129276986592,1.9999999999999998,1,5,15,100,"100,200,300",0.0061728395061728366,0.006172839506172843,0.16470588235294117,34,62,1.8235294117647058,6,34,34,50,2,"4,5",14,0.3482378979515817,0.5846153846153845,0.17333333333333334,62,6,21,0.7578947368421052,116.66666666666667,0.16470588235294117,2,2,3,"0,2,3,5,6,9",12-621,"0,2,3,5,6,9",12-621,"0,4,6,10,12,18",24-267345,3 3 2 2 1 1,16
12,Malayamaruta,Carnatic,0 1 4 7 9 10,6,0.339473684,S7-19,S5-11,3,0,5,0.6666666666666666,66.66666666666666,0.003279320987654322,0.8888888888888888,0.8888888888888888,0.753129276986592,2,1,5,15,100,"100,200,300",0.006046863189720335,0.0029629629629629663,0.16470588235294117,34,62,1.8235294117647058,6,34,34,50,2,"4,5",14,0.3482378979515817,0.5846153846153845,0.17333333333333334,62,6,21,0.7578947368421052,116.66666666666667,0.16470588235294117,2,2,3,"0,2,3,5,6,9",12-621,"0,2,3,5,6,9",12-621,"0,4,6,10,12,18",24-267345,3 3 2 2 1 1,16
12,Salanganata,Carnatic,0 1 4 5 7 8,6,0.310526316,S7-27,S5-3,4,0,5,1,100,0.0032793209876543195,0.8333333333333334,0.8333333333333334,0.6735518054406432,1.6666666666666667,1,6,15,100,"100,200,300,400",0.004145408163265305,0.0225,0.09268292682926829,41,60,1.4634146341463414,6,41,41,50,1,2,27,0.3573423429345058,0.6,0.17333333333333334,62,8,18,0.725,116.66666666666667,0.09268292682926829,3,3,4,"0,1,4,5,7,8",12-435,"0,1,4,5,7,8",12-435,"0,2,8,10,14,16",24-83205,4 3 2 1 1 1,20
12,Sarasvati,Carnatic,0 2 6 7 9 10,6,0.284210526,S7-11,S5-11,3,0,5,0.6666666666666666,66.66666666666666,0.0038580246913580245,0.8888888888888888,0.8148148148148148,0.7104838385136969,2.333333333333333,1,6,15,100,"100,200,400",0.010582010582010573,0.0029629629629629663,0.06666666666666665,45,60,1.3333333333333333,6,45,45,49,2,"4,6",34,0.3633981720802881,0.6153846153846154,0.21333333333333337,59,14,11,0.7416666666666667,133.33333333333334,0.06666666666666665,2,3,2,"0,1,3,4,6,8",12-347,"0,1,3,4,6,8",12-347,"0,2,6,8,12,16",24-69957,4 2 2 2 1 1,10
12,Manirangu,Carnatic,0 2 3 5 7 9,6,0.268421053,S7-43,S5-5,3,0,5,0.3333333333333333,33.33333333333333,0.0015432098765432083,0.9444444444444444,0.8888888888888888,0.7900613100596456,1.3333333333333333,1,4,15,100,"100,200,300",0.001594387755102041,0.0024999999999999988,0.09743589743589745,39,58,1.4871794871794872,6,39,39,45,1,1,26,0.33294577579106716,0.8153846153846154,0.28,54,0,12,0.7976190476190477,83.33333333333333,0.09743589743589745,1,4,3,"0,2,3,5,7,9",12-685,"0,2,3,5,7,9",12-685,"0,4,6,10,14,18",24-279633,3 2 2 2 2 1,5
12,Dvamanohari,Carnatic,0 2 5 7 9 10,6,0.265789474,S7-21,S5-11,3,0,5,0.3333333333333333,33.33333333333333,0.0017361111111111112,0.9444444444444444,0.8888888888888888,0.7900613100596456,1.6666666666666663,1,5,15,100,"100,200,300",0.001511715797430083,0.0029629629629629663,0.16774193548387095,31,57,1.8387096774193548,5,31,31,41,1,1,15,0.3334975269016424,0.7538461538461538,0.31999999999999995,51,0,16,0.895054945054945,83.33333333333333,0.16774193548387095,1,5,4,"0,2,4,5,7,9",12-693,"0,2,4,5,7,9",12-693,"0,4,8,10,14,18",24-279825,3 2 2 2 2 1,5
12,Mandari�,Carnatic,0 1 4 6 7 11,6,0.263157895,S7-29,S5-3,4,0,5,1,100,0.0032793209876543204,0.8333333333333334,0.8333333333333334,0.6735518054406435,1.3333333333333333,2,6,15,100,"100,200,300,400",0.006696428571428569,0.022500000000000006,0.09268292682926829,41,60,1.4634146341463414,6,41,41,49,3,"2,3,4",27,0.368656062500539,0.7230769230769231,0.24,57,6,12,0.7348039215686275,116.66666666666667,0.09268292682926829,3,4,2,"0,1,2,5,7,8",12-423,"0,1,2,5,7,8",12-423,"0,2,4,10,14,16",24-82965,4 3 2 1 1 1,20
12,Shankarabharana,Carnatic,0 2 4 5 7 9 11,7,3.247368421,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362809,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.261904761904762,1,4,21,100,"100,200",0.0015943877551020396,0.002962962962962962,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.4884270896918715,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Kalyani,Carnatic,0 2 4 6 7 9 11,7,2.734210526,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.000566893424036281,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,4,21,100,"100,200",0.0015943877551020396,0.002962962962962962,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Dhanyasi,Carnatic,0 1 3 5 7 8 10,7,1.478947368,S7-43,S5-11,2,0,5,0.4081632653061224,40.81632653061224,0.0005668934240362815,0.9319727891156463,0.9166666666666666,0.8483160623691467,2.261904761904762,1,4,21,100,"100,200",0.0015943877551020413,0.002962962962962964,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Todi,Carnatic,0 1 3 5 7 8 10,7,2.394736842,S7-43,S5-11,2,0,5,0.4081632653061224,40.81632653061224,0.0005668934240362815,0.9319727891156463,0.9166666666666666,0.8483160623691467,2.261904761904762,1,4,21,100,"100,200",0.0015943877551020413,0.002962962962962964,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Bhairavi,Carnatic,0 2 3 5 7 9 10,7,2.255263158,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362814,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,5,21,100,"100,200",0.001594387755102041,0.0029629629629629663,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Anandabhairavi,Carnatic,0 2 3 5 7 8 10,7,1.889473684,S7-43,S5-11,2,0,5,0.4081632653061224,40.81632653061224,0.0005668934240362807,0.9319727891156463,0.9166666666666666,0.8483160623691467,2.2619047619047614,1,5,21,100,"100,200",0.001594387755102041,0.002962962962962964,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Kamavardhini,Carnatic,0 1 4 6 7 8 11,7,1.665789474,S7-29,S5-7,3,0,5,0.8163265306122449,81.63265306122449,0.002267573696145124,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.8809523809523805,2,6,21,100,"100,200,300",0.006696428571428569,0.011851851851851851,0.09375,80,125,1.5625,6,80,80,98,0,,50,0.5272445767305214,0.7428571428571429,0.2857142857142857,90,10,26,0.6708824508824509,100,0.09375,4,5,4,"0,2,3,4,7,8,9",12-925,"0,2,3,4,7,8,9",12-925,"0,4,6,8,14,16,18",24-344401,3 3 2 1 1 1 1,15
12,Nadanamakriya,Carnatic,0 1 4 5 7 8 11,7,1.473684211,S7-27,S5-7,3,0,5,0.8163265306122449,81.63265306122449,0.0017006802721088426,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.476190476190476,2,7,21,100,"100,200,300",0.004145408163265305,0.011851851851851851,0.0970464135021097,79,125,1.5822784810126582,6,79,79,94,1,2,50,0.5115417327692715,0.8142857142857143,0.33333333333333337,84,4,22,0.6997619047619048,85.71428571428571,0.0970464135021097,4,4,6,"0,1,2,5,6,8,9",12-871,"0,1,2,5,6,8,9",12-871,"0,2,4,10,12,16,18",24-332821,3 3 2 1 1 1 1,15
12,Surati ,Carnatic,0 2 4 5 7 9 10,7,1.360526316,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362807,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,5,21,100,"100,200",0.0015943877551020396,0.0029629629629629663,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Kedaragaula,Carnatic,0 2 4 5 7 9 10,7,1.35,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362807,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,5,21,100,"100,200",0.0015943877551020396,0.0029629629629629663,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Khamas,Carnatic,0 2 4 5 7 9 10,7,1.302631579,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362807,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,5,21,100,"100,200",0.0015943877551020396,0.0029629629629629663,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Begada�,Carnatic,0 2 4 5 7 9 11,7,1.260526316,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362809,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.261904761904762,1,4,21,100,"100,200",0.0015943877551020396,0.002962962962962962,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.4884270896918715,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
12,Saveri,Carnatic,0 1 4 5 7 8 11,7,1.223684211,S7-27,S5-7,3,0,5,0.8163265306122449,81.63265306122449,0.0017006802721088426,0.8639455782312925,0.8888888888888888,0.7744519962230396,2.476190476190476,2,7,21,100,"100,200,300",0.004145408163265305,0.011851851851851851,0.0970464135021097,79,125,1.5822784810126582,6,79,79,94,1,2,50,0.5115417327692715,0.8142857142857143,0.33333333333333337,84,4,22,0.6997619047619048,85.71428571428571,0.0970464135021097,4,4,6,"0,1,2,5,6,8,9",12-871,"0,1,2,5,6,8,9",12-871,"0,2,4,10,12,16,18",24-332821,3 3 2 1 1 1 1,15
12,Kharaharapriya,Carnatic,0 2 3 5 7 9 10,7,1.15,S7-43,S5-11,2,0,5,0.4081632653061225,40.81632653061225,0.0005668934240362814,0.9319727891156463,0.9166666666666666,0.8483160623691468,2.2619047619047614,1,5,21,100,"100,200",0.001594387755102041,0.0029629629629629663,0.15343915343915346,63,121,1.9206349206349207,6,63,63,63,1,6,30,0.48842708969187143,0.9928571428571429,0.5555555555555556,56,0,1,1,42.857142857142854,0.15343915343915346,2,6,6,"0,1,3,5,6,8,10",12-1387,"0,1,3,5,6,8,10",12-1387,"0,2,6,10,12,16,20",24-1119301,2 2 2 2 2 1 1,3
