edo,common_name,culture,pitches,cardinality,unique_step_sizes,step_mean_error_min,step_mean_error_max,step_mean_error,step_mean_error_cents,evenness_of_spread,step_similarity,constituent_similarity,area,unevenness,consecutive_semitones,runs,IV_sum,smallest_step,step_sizes,symmetry_norm,symmetry_distinct,symmetry_manifestations,symmetry_ratio,symmetry_distinct_edges,unique_n_chords,unique_n_chords_prime,diatonic_n_chords,diagnostic_interval_count,diagnostic_intervals,diagnostic_combinations,roughness,coherence_quotient,sameness_quotient,rahn_differences,rahn_contradictions,rahn_ambiguities,cardinality_variety_ratio,mode_variance,symmetry,m2,P5,Mm3,normal,normal_name,normal_as_12edo,normal12_name,normal_as_24edo,normal24_name,necklace_family,necklace_family_members
12,,,0 1 3 4 5 7 8 10,8,2,0,5,0.5,50,0.0008680555555555558,0.9166666666666666,0.9166666666666666,0.8696387816055942,1.4166666666666665,2,6,28,100,"100,200",0.11448834853090172,141,254,1.801418439716312,6,141,141,174,0,,76,0.6942937553019773,0.8796992481203008,0.4387755102040817,110,0,32,0.8157700377527964,62.5,0.11448834853090172,4,6,8,"0,1,3,4,5,7,8,10",12-1467,0 1 3 4 5 7 8 10,12-1467,0 2 6 8 10 14 16 20,24-1131845,2 2 2 2 1 1 1 1,10
12,,,0 1 3 4 6 7 8 9,8,3,0,5,0.625,62.5,0.0017361111111111114,0.8958333333333334,0.8888888888888888,0.8327067485325408,1.8333333333333333,3,6,28,100,"100,200,300",0.1095890410958904,146,258,1.7671232876712328,6,146,146,205,0,,81,0.7179853843725164,0.7330827067669172,0.29591836734693877,138,12,59,0.7031326648262132,100,0.1095890410958904,5,5,7,"0,1,3,4,6,7,8,9",12-987,0 1 3 4 6 7 8 9,12-987,0 2 6 8 12 14 16 18,24-348485,3 2 2 1 1 1 1 1,21
12,,,0 1 3 4 6 7 8 10,8,2,0,5,0.5,50,0.0007595486111111114,0.9166666666666666,0.9166666666666666,0.8696387816055943,1.1666666666666665,2,6,28,100,"100,200",0.1095890410958904,146,258,1.7671232876712328,6,146,146,171,0,,81,0.693467292931434,0.9097744360902256,0.4744897959183674,103,0,24,0.8219907407407409,62.5,0.1095890410958904,4,5,7,"0,1,3,4,6,7,8,10",12-1499,0 1 3 4 6 7 8 10,12-1499,0 2 6 8 12 14 16 20,24-1134917,2 2 2 2 1 1 1 1,10
12,,,0 1 3 4 6 7 9 10,8,2,0,5,0.5,50,0.00043402777777777754,0.9166666666666666,0.9166666666666666,0.8696387816055943,0.6666666666666666,1,8,28,100,"100,200",0.46485260770975056,63,268,4.253968253968254,6,63,63,63,0,,0,0.6817924112869925,1,0.6734693877551021,64,0,0,2.3423301844354474,6.25,0.46485260770975056,4,4,2,"0,1,3,4,6,7,9,10",12-1755,0 1 3 4 6 7 9 10,12-1755,0 2 6 8 12 14 18 20,24-1331525,2 2 2 2 1 1 1 1,10
12,,,0 1 3 5 6 7 8 9,8,3,0,5,0.625,62.5,0.002495659722222223,0.8958333333333334,0.8888888888888888,0.8327067485325408,2.5000000000000004,4,4,28,100,"100,200,300",0.09962406015037595,152,258,1.6973684210526316,6,152,152,209,0,,88,0.7369313411858686,0.6654135338345865,0.2857142857142857,140,30,59,0.6885011442938271,112.5,0.09962406015037595,5,5,6,"0,1,3,5,6,7,8,9",12-1003,0 1 3 5 6 7 8 9,12-1003,0 2 6 10 12 14 16 18,24-349253,3 2 2 1 1 1 1 1,21
12,,,0 2 3 4 5 6 7 8,8,3,0,5,0.75,75,0.0068359375,0.875,0.8148148148148148,0.7531292769865919,4.583333333333333,6,3,28,100,"100,200,400",0.10714285714285714,144,252,1.75,6,144,144,188,1,6,84,0.8300603165726059,0.48120300751879697,0.3571428571428571,126,90,48,0.7366690408357076,162.5,0.10714285714285714,6,4,4,"0,2,3,4,5,6,7,8",12-509,0 2 3 4 5 6 7 8,12-509,0 4 6 8 10 12 14 16,24-87377,4 2 1 1 1 1 1 1,7
12,,,0 2 3 4 5 6 7 9,8,3,0,5,0.625,62.5,0.004774305555555554,0.8958333333333334,0.8888888888888888,0.8327067485325408,3.833333333333333,5,4,28,100,"100,200,300",0.11801242236024843,138,252,1.826086956521739,6,138,138,209,0,,70,0.7805269634712438,0.5075187969924813,0.26530612244897955,144,65,66,0.7025274108607443,137.5,0.11801242236024843,5,5,6,"0,2,3,4,5,6,7,9",12-765,0 2 3 4 5 6 7 9,12-765,0 4 6 8 10 12 14 18,24-283985,3 2 2 1 1 1 1 1,21
12,,,0 2 3 4 5 6 8 9,8,3,0,5,0.625,62.5,0.003363715277777777,0.8958333333333334,0.8888888888888888,0.8327067485325408,3.083333333333333,4,5,28,100,"100,200,300",0.1095890410958904,146,258,1.7671232876712328,6,146,146,206,0,,81,0.7505136423501371,0.5902255639097744,0.2755102040816326,142,46,63,0.7008890750826234,125,0.1095890410958904,5,4,6,"0,2,3,4,5,6,8,9",12-893,0 2 3 4 5 6 8 9,12-893,0 4 6 8 10 12 16 18,24-333137,3 2 2 1 1 1 1 1,21
12,,,0 2 3 4 5 7 8 9,8,3,0,5,0.625,62.5,0.002604166666666667,0.8958333333333334,0.8888888888888888,0.8327067485325408,2.6666666666666665,3,5,28,100,"100,200,300",0.1020408163265306,147,252,1.7142857142857142,6,147,147,205,0,,84,0.7393655353143856,0.6616541353383458,0.30612244897959184,136,34,56,0.7037875623401938,112.5,0.1020408163265306,5,6,7,"0,2,3,4,5,7,8,9",12-957,0 2 3 4 5 7 8 9,12-957,0 4 6 8 10 14 16 18,24-345425,3 2 2 1 1 1 1 1,21
12,,,0 2 3 4 6 7 8 9,8,3,0,5,0.625,62.5,0.0024956597222222225,0.8958333333333334,0.8888888888888888,0.8327067485325408,2.416666666666667,3,5,28,100,"100,200,300",0.09962406015037595,152,258,1.6973684210526316,6,152,152,209,0,,88,0.7384587209892863,0.6616541353383458,0.2806122448979592,141,30,60,0.6889818514818514,112.5,0.09962406015037595,5,5,5,"0,2,3,4,6,7,8,9",12-989,0 2 3 4 6 7 8 9,12-989,0 4 6 8 12 14 16 18,24-348497,3 2 2 1 1 1 1 1,21
12,,,0 2 3 5 6 7 8 9,8,3,0,5,0.625,62.5,0.003038194444444445,0.8958333333333334,0.8888888888888888,0.8327067485325408,2.8333333333333335,4,5,28,100,"100,200,300",0.10935960591133005,145,256,1.7655172413793103,6,145,145,213,0,,80,0.7464520496994757,0.5939849624060151,0.22959183673469385,151,36,72,0.6756653839987173,125,0.10935960591133005,5,5,6,"0,2,3,5,6,7,8,9",12-1005,0 2 3 5 6 7 8 9,12-1005,0 4 6 10 12 14 16 18,24-349265,3 2 2 1 1 1 1 1,21
12,,,0 2 4 5 6 7 8 9,8,3,0,5,0.625,62.5,0.004231770833333334,0.8958333333333334,0.8888888888888888,0.8327067485325408,3.5,5,3,28,100,"100,200,300",0.1020408163265306,147,252,1.7142857142857142,6,147,147,215,0,,84,0.7695461990227626,0.518796992481203,0.23979591836734693,149,59,69,0.6722951431284766,137.5,0.1020408163265306,5,5,6,"0,2,4,5,6,7,8,9",12-1013,0 2 4 5 6 7 8 9,12-1013,0 4 8 10 12 14 16 18,24-349457,3 2 2 1 1 1 1 1,21
