edo,common_name,culture,pitches,cardinality,unique_step_sizes,step_mean_error_min,step_mean_error_max,step_mean_error,step_mean_error_cents,evenness_of_spread,step_similarity,constituent_similarity,area,unevenness,consecutive_semitones,runs,IV_sum,smallest_step,step_sizes,symmetry_norm,symmetry_distinct,symmetry_manifestations,symmetry_ratio,symmetry_distinct_edges,unique_n_chords,unique_n_chords_prime,diatonic_n_chords,diagnostic_interval_count,diagnostic_intervals,diagnostic_combinations,roughness,coherence_quotient,sameness_quotient,rahn_differences,rahn_contradictions,rahn_ambiguities,cardinality_variety_ratio,mode_variance,m2,P5,Mm3,normal,normal_name,normal_as_12edo,normal12_name,normal_as_24edo,normal24_name,necklace_family,necklace_family_members
53,Maqam Hijaz Kar D,Arabic,0 4 18 22 31 35 44,7,3,0,25.5,3.0612244897959187,69.31074316519062,0.001453055412268146,0.8844820947246823,0.8742138364779874,0.7946832915587952,10.79761904761905,1,6,21,90.56603773584906,"90.56603773584906,203.77358490566039,316.98113207547175",0.046099290780141855,94,120,1.2765957446808511,8,94,94,94,2,"14,17",74,0.49611051719650373,0.8714285714285714,0.3492063492063492,82,18,0,0.7104978354978355,80.8625336927224,3,4,1,"0,4,13,17,26,35,39",53-584182800401,,53-584182800401,,53-584182800401,14 9 9 9 4 4 4,20
53,Maqam Suzdilara 1 A,Arabic,0 9 18 22 31 40 44,7,2,0,25.5,2.0408163265306123,46.20716211012707,0.0007265277061340732,0.9229880631497882,0.9056603773584906,0.8422373250266493,10.537698412698415,1,5,21,90.56603773584906,"90.56603773584906,203.77358490566039",0.15079365079365079,63,120,1.9047619047619047,6,63,63,63,1,26,31,0.48690004810559506,0.9928571428571429,0.5555555555555556,56,1,0,1,48.51752021563344,2,6,0,"0,4,13,22,26,35,44",53-17626617094161,,53-17626617094161,,53-17626617094161,9 9 9 9 9 4 4,3
53,Maqam Suzdilara 1 D,Arabic,0 9 16 22 31 40 44,7,4,0,25.5,1.6326530612244898,36.96572968810166,0.0004649777319258073,0.9383904505198306,0.9433962264150944,0.8515146604533624,10.27777777777778,1,6,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,203.77358490566039",0.046099290780141855,94,120,1.2765957446808511,11,94,94,94,7,"4,6,7,15,16,24,25",78,0.48882185675843176,1,0.31746031746031744,86,0,0,0.6838528138528138,42.04851752021563,1,5,0,"0,4,13,22,29,35,44",53-17627086856209,,53-17627086856209,,53-17627086856209,9 9 9 9 7 6 4,30
53,Maqam Basandida A,Arabic,0 9 13 27 31 40 44,7,3,0,25.5,3.0612244897959187,69.31074316519062,0.0014530554122681471,0.8844820947246823,0.8742138364779874,0.7946832915587952,10.797619047619047,1,6,21,90.56603773584906,"90.56603773584906,203.77358490566039,316.98113207547175",0.046099290780141855,94,120,1.2765957446808511,8,94,94,94,2,"14,17",74,0.49611051719650373,0.8714285714285714,0.3492063492063492,82,18,0,0.7104978354978355,80.8625336927224,3,4,1,"0,4,13,17,26,35,39",53-584182800401,,53-584182800401,,53-584182800401,14 9 9 9 4 4 4,20
53,Maqam Basandida D,Arabic,0 9 16 22 31 40 47,7,3,0,25.5,1.2244897959183674,27.724297266076245,0.0002906110824536303,0.9537928378898729,0.9580712788259959,0.8607919958800754,10.160714285714286,0,6,21,135.8490566037736,"135.8490566037736,158.49056603773587,203.77358490566039",0.04838709677419354,93,120,1.2903225806451613,10,93,93,93,3,"18,24,25",70,0.491311960275923,1,0.2857142857142857,90,0,0,0.6947619047619048,35.57951482479785,0,5,0,"0,7,13,22,29,35,44",53-17627086856321,,53-17627086856321,,53-17627086856321,9 9 9 7 7 6 6,30
53,Maqam Tarz Nawayn,Arabic,0 4 13 22 26 40 44,7,3,0,25.5,3.0612244897959187,69.31074316519062,0.0014530554122681488,0.8844820947246823,0.8742138364779874,0.7946832915587951,10.79761904761905,1,6,21,90.56603773584906,"90.56603773584906,203.77358490566039,316.98113207547175",0.046099290780141855,94,120,1.2765957446808511,8,94,94,94,2,"14,17",74,0.49611051719650373,0.8714285714285714,0.3492063492063492,82,18,0,0.7104978354978355,80.8625336927224,3,4,1,"0,4,13,17,26,35,39",53-584182800401,,53-584182800401,,53-584182800401,14 9 9 9 4 4 4,20
53,Maqam Mahur A,Arabic,0 9 18 22 31 40 49,7,2,0,25.5,2.0408163265306123,46.20716211012707,0.0007265277061340742,0.9229880631497882,0.9056603773584906,0.8422373250266493,10.537698412698413,1,5,21,90.56603773584906,"90.56603773584906,203.77358490566039",0.15079365079365079,63,120,1.9047619047619047,6,63,63,63,1,26,31,0.486900048105595,0.9928571428571429,0.5555555555555556,56,1,0,1,48.51752021563344,2,6,0,"0,4,13,22,26,35,44",53-17626617094161,,53-17626617094161,,53-17626617094161,9 9 9 9 9 4 4,3
53,Maqam Mahur D,Arabic,0 9 16 22 31 40 44,7,4,0,25.5,1.6326530612244898,36.96572968810166,0.0004649777319258073,0.9383904505198306,0.9433962264150944,0.8515146604533624,10.27777777777778,1,6,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,203.77358490566039",0.046099290780141855,94,120,1.2765957446808511,11,94,94,94,7,"4,6,7,15,16,24,25",78,0.48882185675843176,1,0.31746031746031744,86,0,0,0.6838528138528138,42.04851752021563,1,5,0,"0,4,13,22,29,35,44",53-17627086856209,,53-17627086856209,,53-17627086856209,9 9 9 9 7 6 4,30
53,Maqam Dalanshin A,Arabic,0 9 16 22 31 40 47,7,3,0,25.5,1.2244897959183674,27.724297266076245,0.0002906110824536303,0.9537928378898729,0.9580712788259959,0.8607919958800754,10.160714285714286,0,6,21,135.8490566037736,"135.8490566037736,158.49056603773587,203.77358490566039",0.04838709677419354,93,120,1.2903225806451613,10,93,93,93,3,"18,24,25",70,0.491311960275923,1,0.2857142857142857,90,0,0,0.6947619047619048,35.57951482479785,0,5,0,"0,7,13,22,29,35,44",53-17627086856321,,53-17627086856321,,53-17627086856321,9 9 9 7 7 6 6,30
53,Maqam Dalanshin D,Arabic,0 9 16 22 31 40 44,7,4,0,25.5,1.6326530612244898,36.96572968810166,0.0004649777319258073,0.9383904505198306,0.9433962264150944,0.8515146604533624,10.27777777777778,1,6,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,203.77358490566039",0.046099290780141855,94,120,1.2765957446808511,11,94,94,94,7,"4,6,7,15,16,24,25",78,0.48882185675843176,1,0.31746031746031744,86,0,0,0.6838528138528138,42.04851752021563,1,5,0,"0,4,13,22,29,35,44",53-17627086856209,,53-17627086856209,,53-17627086856209,9 9 9 9 7 6 4,30
53,Maqam Bayati A,Arabic,0 6 13 22 31 37 44,7,3,0,25.5,1.2244897959183674,27.724297266076245,0.00029061108245362913,0.9537928378898729,0.9580712788259959,0.8607919958800753,10.160714285714286,0,6,21,135.8490566037736,"135.8490566037736,158.49056603773587,203.77358490566039",0.04838709677419354,93,120,1.2903225806451613,10,93,93,93,3,"18,24,25",70,0.4914027640924483,1,0.2857142857142857,90,0,0,0.6947619047619048,35.57951482479785,0,5,0,"0,6,13,22,28,35,44",53-17626818420801,,53-17626818420801,,53-17626818420801,9 9 9 7 7 6 6,30
53,Maqam Bayati D,Arabic,0 6 13 22 31 35 44,7,4,0,25.5,1.6326530612244898,36.96572968810166,0.00046497773192580636,0.9383904505198306,0.9433962264150944,0.8515146604533623,10.277777777777777,1,5,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,203.77358490566039",0.046099290780141855,94,120,1.2765957446808511,11,94,94,94,7,"4,6,7,15,16,24,25",78,0.48889652613494,1,0.31746031746031744,86,0,0,0.6838528138528138,42.04851752021563,1,5,0,"0,4,13,22,28,35,44",53-17626818420753,,53-17626818420753,,53-17626818420753,9 9 9 9 7 6 4,30
53,Maqam Bayati Shuri A,Arabic,0 6 13 22 26 40 44,7,5,0,25.5,2.6530612244897958,60.06931074316519,0.0011915054380598822,0.8998844820947247,0.8943396226415095,0.8039606269855082,10.617063492063492,1,7,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,203.77358490566039,316.98113207547175",0.015151515151515138,110,120,1.0909090909090908,13,110,110,110,7,"6,7,14,15,16,19,20",101,0.4973908458094413,0.9285714285714286,0.15873015873015872,106,10,0,0.6117882117882119,74.39353099730458,2,3,0,"0,4,13,19,26,35,39",53-584183193617,,53-584183193617,,53-584183193617,14 9 9 7 6 4 4,180
53,Maqam Bayati Shuri D,Arabic,0 6 13 22 31 35 44,7,4,0,25.5,1.6326530612244898,36.96572968810166,0.00046497773192580636,0.9383904505198306,0.9433962264150944,0.8515146604533623,10.277777777777777,1,5,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,203.77358490566039",0.046099290780141855,94,120,1.2765957446808511,11,94,94,94,7,"4,6,7,15,16,24,25",78,0.48889652613494,1,0.31746031746031744,86,0,0,0.6838528138528138,42.04851752021563,1,5,0,"0,4,13,22,28,35,44",53-17626818420753,,53-17626818420753,,53-17626818420753,9 9 9 9 7 6 4,30
53,Maqam Husayni D,Arabic,0 6 13 22 31 35 44,7,4,0,25.5,1.6326530612244898,36.96572968810166,0.00046497773192580636,0.9383904505198306,0.9433962264150944,0.8515146604533623,10.277777777777777,1,5,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,203.77358490566039",0.046099290780141855,94,120,1.2765957446808511,11,94,94,94,7,"4,6,7,15,16,24,25",78,0.48889652613494,1,0.31746031746031744,86,0,0,0.6838528138528138,42.04851752021563,1,5,0,"0,4,13,22,28,35,44",53-17626818420753,,53-17626818420753,,53-17626818420753,9 9 9 9 7 6 4,30
53,Maqam Hijaz A,Arabic,0 5 18 22 31 38 44,7,6,0,25.5,2.3673469387755097,53.6003080477474,0.0009008943556062502,0.9106661532537543,0.9077568134171907,0.8207560129472964,10.303571428571429,1,7,21,90.56603773584906,"90.56603773584906,113.20754716981133,135.8490566037736,158.49056603773587,203.77358490566039,294.33962264150944",0.013513513513513523,111,120,1.0810810810810811,14,111,111,113,10,"4,5,6,7,14,15,16,17,18,26",103,0.4952319394650066,0.95,0.09523809523809523,114,1,6,0.5968067226890756,67.9245283018868,1,3,1,"0,4,13,20,26,35,40",53-1133939531793,,53-1133939531793,,53-1133939531793,13 9 9 7 6 5 4,360
53,Maqam Saba D,Arabic,0 6 13 17 31 35 44,7,5,0,25.5,2.6530612244897958,60.06931074316519,0.0013368109792866948,0.8998844820947247,0.8943396226415095,0.8039606269855082,11.029761904761907,1,6,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,203.77358490566039,316.98113207547175",0.013513513513513523,111,120,1.0810810810810811,14,111,111,111,9,"6,7,11,14,15,17,24,25,26",103,0.5021586073076334,0.9071428571428571,0.1428571428571429,108,13,0,0.6051948051948053,87.33153638814018,2,3,1,"0,4,13,22,28,35,39",53-584388190225,,53-584388190225,,53-584388190225,14 9 9 7 6 4 4,180
53,Maqam Saba Zamzama,Arabic,0 4 13 17 31 35 44,7,3,0,25.5,3.0612244897959187,69.31074316519062,0.0014530554122681467,0.8844820947246823,0.8742138364779874,0.7946832915587951,10.797619047619046,1,7,21,90.56603773584906,"90.56603773584906,203.77358490566039,316.98113207547175",0.046099290780141855,94,120,1.2765957446808511,8,94,94,94,2,"14,17",74,0.4957597977531469,0.8714285714285714,0.3492063492063492,82,18,0,0.7104978354978355,80.8625336927224,3,4,1,"0,4,13,22,26,35,39",53-584186863633,,53-584186863633,,53-584186863633,14 9 9 9 4 4 4,20
53,Maqam Kurd,Arabic,0 4 13 22 31 35 44,7,2,0,25.5,2.0408163265306123,46.20716211012707,0.0007265277061340731,0.9229880631497882,0.9056603773584906,0.8422373250266494,10.537698412698413,1,5,21,90.56603773584906,"90.56603773584906,203.77358490566039",0.15079365079365079,63,120,1.9047619047619047,6,63,63,63,1,26,31,0.486900048105595,0.9928571428571429,0.5555555555555556,56,1,0,1,48.51752021563344,2,6,0,"0,4,13,22,26,35,44",53-17626617094161,,53-17626617094161,,53-17626617094161,9 9 9 9 9 4 4,3
53,Maqam Hisar 1,Arabic,0 6 13 27 31 35 49,7,4,0,25.5,3.673469387755102,83.17289179822873,0.002353949767874398,0.8613785136696188,0.8820754716981132,0.756406593517654,13.003968253968255,2,6,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,316.98113207547175",0.015151515151515138,110,120,1.0909090909090908,14,110,110,110,10,"6,7,8,10,13,17,21,24,25,26",102,0.5305394431924774,0.85,0.15873015873015872,106,21,0,0.6080357142857143,106.73854447439354,3,3,2,"0,4,8,22,26,32,39",53-554122084625,,53-554122084625,,53-554122084625,14 14 7 6 4 4 4,60
53,Maqam Hisar 2,Arabic,0 6 13 27 31 35 49,7,4,0,25.5,3.673469387755102,83.17289179822873,0.002353949767874398,0.8613785136696188,0.8820754716981132,0.756406593517654,13.003968253968255,2,6,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,316.98113207547175",0.015151515151515138,110,120,1.0909090909090908,14,110,110,110,10,"6,7,8,10,13,17,21,24,25,26",102,0.5305394431924774,0.85,0.15873015873015872,106,21,0,0.6080357142857143,106.73854447439354,3,3,2,"0,4,8,22,26,32,39",53-554122084625,,53-554122084625,,53-554122084625,14 14 7 6 4 4 4,60
53,Maqam Shahnaz,Arabic,0 4 18 22 31 35 49,7,3,0,25.5,4.081632653061225,92.41432422025414,0.0021795831184022204,0.8459761262995764,0.8742138364779874,0.747129258090941,11.932539682539682,2,7,21,90.56603773584906,"90.56603773584906,203.77358490566039,316.98113207547175",0.04385964912280701,95,120,1.263157894736842,9,95,95,95,3,"8,9,17",77,0.514955930905199,0.8142857142857143,0.33333333333333337,84,26,0,0.6926190476190477,97.03504043126686,4,4,2,"0,4,8,22,26,35,39",53-584186855697,,53-584186855697,,53-584186855697,14 14 9 4 4 4 4,15
53,Maqam Nishaburk A,Arabic,0 9 16 22 31 37 44,7,3,0,25.5,1.2244897959183674,27.724297266076245,0.0003342027448216728,0.9537928378898729,0.9580712788259959,0.8607919958800754,10.160714285714288,0,7,21,135.8490566037736,"135.8490566037736,158.49056603773587,203.77358490566039",0.025641025641025623,104,120,1.1538461538461537,10,104,104,104,2,"18,21",91,0.4916771722645102,1,0.23809523809523814,96,0,0,0.6487069666576308,38.81401617250674,0,4,0,"0,7,13,22,28,35,44",53-17626818420865,,53-17626818420865,,53-17626818420865,9 9 9 7 7 6 6,30
53,Maqam Nishaburk D,Arabic,0 9 16 22 31 35 44,7,4,0,25.5,1.6326530612244898,36.96572968810166,0.0006829360437660277,0.9383904505198306,0.9433962264150944,0.8515146604533624,10.420634920634923,1,6,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,203.77358490566039",0.02941176470588236,102,120,1.1764705882352942,12,102,102,102,8,"4,6,7,15,16,19,25,26",90,0.49033952465919584,0.9928571428571429,0.25396825396825395,94,1,0,0.6426406926406927,58.22102425876012,1,4,0,"0,7,13,22,26,35,44",53-17626617094273,,53-17626617094273,,53-17626617094273,9 9 9 9 7 6 4,30
53,Maqam Sikah A,Arabic,0 6 15 24 31 37 46,7,3,0,25.5,1.2244897959183674,27.724297266076245,0.00029061108245362956,0.9537928378898729,0.9580712788259959,0.8607919958800754,10.160714285714286,0,6,21,135.8490566037736,"135.8490566037736,158.49056603773587,203.77358490566039",0.04838709677419354,93,120,1.2903225806451613,10,93,93,93,3,"18,24,25",70,0.4913119602759229,1,0.2857142857142857,90,0,0,0.6947619047619048,35.57951482479785,0,5,0,"0,7,13,22,29,35,44",53-17627086856321,,53-17627086856321,,53-17627086856321,9 9 9 7 7 6 6,30
53,Maqam Sikah D,Arabic,0 6 15 24 28 37 46,7,4,0,25.5,1.6326530612244898,36.96572968810166,0.0004649777319258072,0.9383904505198306,0.9433962264150944,0.8515146604533623,10.277777777777777,1,6,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,203.77358490566039",0.046099290780141855,94,120,1.2765957446808511,11,94,94,94,7,"4,6,7,15,16,24,25",78,0.48882185675843176,1,0.31746031746031744,86,0,0,0.6838528138528138,42.04851752021563,1,5,0,"0,4,13,22,29,35,44",53-17627086856209,,53-17627086856209,,53-17627086856209,9 9 9 9 7 6 4,30
53,Maqam Huzam,Arabic,0 6 15 19 33 37 46,7,5,0,25.5,2.6530612244897958,60.06931074316519,0.0011915054380598807,0.8998844820947247,0.8943396226415095,0.8039606269855082,10.61706349206349,1,7,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,203.77358490566039,316.98113207547175",0.015151515151515138,110,120,1.0909090909090908,13,110,110,110,7,"6,7,14,15,16,19,20",101,0.4972469779781009,0.9285714285714286,0.15873015873015872,106,10,0,0.6117882117882119,74.39353099730458,2,3,0,"0,4,13,20,26,35,39",53-584183717905,,53-584183717905,,53-584183717905,14 9 9 7 6 4 4,180
53,Maqam Musta'ar A,Arabic,0 11 15 24 28 37 46,7,4,0,25.5,2.2040816326530615,49.903735078937245,0.0009735471262196583,0.9168271082017713,0.9150943396226415,0.8344385699294224,10.484126984126984,1,6,21,90.56603773584906,"90.56603773584906,158.49056603773587,203.77358490566039,249.05660377358492",0.016819571865443434,109,120,1.1009174311926606,13,109,109,109,8,"7,11,15,16,17,24,25,26",100,0.4895493144733985,0.9642857142857143,0.17460317460317465,104,5,0,0.6146291208791209,71.15902964959571,2,3,0,"0,4,13,17,26,35,42",53-4432473497617,,53-4432473497617,,53-4432473497617,11 9 9 9 7 4 4,60
53,Maqam Musta'ar D,Arabic,0 11 15 24 28 37 46,7,4,0,25.5,2.2040816326530615,49.903735078937245,0.0009735471262196583,0.9168271082017713,0.9150943396226415,0.8344385699294224,10.484126984126984,1,6,21,90.56603773584906,"90.56603773584906,158.49056603773587,203.77358490566039,249.05660377358492",0.016819571865443434,109,120,1.1009174311926606,13,109,109,109,8,"7,11,15,16,17,24,25,26",100,0.4895493144733985,0.9642857142857143,0.17460317460317465,104,5,0,0.6146291208791209,71.15902964959571,2,3,0,"0,4,13,17,26,35,42",53-4432473497617,,53-4432473497617,,53-4432473497617,11 9 9 9 7 4 4,60
53,Maqam Mayyah,Arabic,0 6 15 24 28 37 46,7,4,0,25.5,1.6326530612244898,36.96572968810166,0.0004649777319258072,0.9383904505198306,0.9433962264150944,0.8515146604533623,10.277777777777777,1,6,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,203.77358490566039",0.046099290780141855,94,120,1.2765957446808511,11,94,94,94,7,"4,6,7,15,16,24,25",78,0.48882185675843176,1,0.31746031746031744,86,0,0,0.6838528138528138,42.04851752021563,1,5,0,"0,4,13,22,29,35,44",53-17627086856209,,53-17627086856209,,53-17627086856209,9 9 9 9 7 6 4,30
53,Maqam Jaharkah,Arabic,0 9 18 22 31 40 47,7,4,0,25.5,1.6326530612244898,36.96572968810166,0.0004649777319258075,0.9383904505198306,0.9433962264150944,0.8515146604533623,10.277777777777777,1,6,21,90.56603773584906,"90.56603773584906,135.8490566037736,158.49056603773587,203.77358490566039",0.046099290780141855,94,120,1.2765957446808511,11,94,94,94,7,"4,6,7,15,16,24,25",78,0.48882185675843176,1,0.31746031746031744,86,0,0,0.6838528138528138,42.04851752021563,1,5,0,"0,4,13,22,29,35,44",53-17627086856209,,53-17627086856209,,53-17627086856209,9 9 9 9 7 6 4,30
53,Maqam Awj A,Arabic,0 9 18 27 31 40 49,7,2,0,25.5,2.0408163265306123,46.20716211012707,0.0007265277061340741,0.9229880631497882,0.9056603773584906,0.8422373250266493,10.537698412698415,1,5,21,90.56603773584906,"90.56603773584906,203.77358490566039",0.15079365079365079,63,120,1.9047619047619047,6,63,63,63,1,26,31,0.486900048105595,0.9928571428571429,0.5555555555555556,56,1,0,1,48.51752021563344,2,6,0,"0,4,13,22,26,35,44",53-17626617094161,,53-17626617094161,,53-17626617094161,9 9 9 9 9 4 4,3
53,Maqam Awj D,Arabic,0 9 18 22 31 40 44,7,2,0,25.5,2.0408163265306123,46.20716211012707,0.0007265277061340732,0.9229880631497882,0.9056603773584906,0.8422373250266493,10.537698412698415,1,5,21,90.56603773584906,"90.56603773584906,203.77358490566039",0.15079365079365079,63,120,1.9047619047619047,6,63,63,63,1,26,31,0.48690004810559506,0.9928571428571429,0.5555555555555556,56,1,0,1,48.51752021563344,2,6,0,"0,4,13,22,26,35,44",53-17626617094161,,53-17626617094161,,53-17626617094161,9 9 9 9 9 4 4,3
53,Cargah Makam,Turkish,0 9 18 22 31 40 49,7,2,0,25.5,2.0408163265306123,46.20716211012707,0.0007265277061340742,0.9229880631497882,0.9056603773584906,0.8422373250266493,10.537698412698413,1,5,21,90.56603773584906,"90.56603773584906,203.77358490566039",0.15079365079365079,63,120,1.9047619047619047,6,63,63,63,1,26,31,0.486900048105595,0.9928571428571429,0.5555555555555556,56,1,0,1,48.51752021563344,2,6,0,"0,4,13,22,26,35,44",53-17626617094161,,53-17626617094161,,53-17626617094161,9 9 9 9 9 4 4,3
53,Buselik Makam 1,Turkish,0 9 13 22 31 35 48,7,4,0,25.5,2.775510204081633,62.84174046977283,0.0011333832215691547,0.8952637658837119,0.8773584905660378,0.8114786775205836,10.420634920634921,1,6,21,90.56603773584906,"90.56603773584906,113.20754716981133,203.77358490566039,294.33962264150944",0.03951890034364262,97,120,1.2371134020618557,9,97,97,103,4,"5,14,17,26",80,0.4930877900104707,0.9071428571428571,0.2222222222222222,98,1,12,0.6444719580622218,74.39353099730461,2,4,1,"0,5,14,18,27,36,40",53-1168365600801,,53-1168365600801,,53-1168365600801,13 9 9 9 5 4 4,60
53,Buselik Makam 2,Turkish,0 9 13 22 31 35 44,7,2,0,25.5,2.0408163265306123,46.20716211012707,0.0007265277061340724,0.9229880631497882,0.9056603773584906,0.8422373250266494,10.537698412698415,1,5,21,90.56603773584906,"90.56603773584906,203.77358490566039",0.15079365079365079,63,120,1.9047619047619047,6,63,63,63,1,26,31,0.486900048105595,0.9928571428571429,0.5555555555555556,56,1,0,1,48.51752021563344,2,6,0,"0,4,13,22,26,35,44",53-17626617094161,,53-17626617094161,,53-17626617094161,9 9 9 9 9 4 4,3
53,Buselik Makam 3,Turkish,0 9 13 22 27 39 44,7,4,0,25.5,2.489795918367347,56.37273777435503,0.0009008943556062507,0.9060454370427417,0.8867924528301887,0.8260408581264553,10.160714285714286,1,7,21,90.56603773584906,"90.56603773584906,113.20754716981133,203.77358490566039,271.6981132075472",0.018518518518518528,108,120,1.1111111111111112,11,108,108,109,4,"4,12,18,23",97,0.4919781419945898,0.9857142857142858,0.17460317460317465,104,0,2,0.6194805194805195,67.92452830188678,1,3,2,"0,5,14,23,27,36,41",53-2267885355041,,53-2267885355041,,53-2267885355041,12 9 9 9 5 5 4,60
53,Rast Makam A,Turkish,0 9 17 22 31 40 48,7,3,0,25.5,1.469387755102041,33.269156719291495,0.00043591662368044497,0.9445514054678475,0.9412997903563941,0.8545780287699191,10.160714285714286,0,6,21,113.20754716981133,"113.20754716981133,181.13207547169813,203.77358490566039",0.04838709677419354,93,120,1.2903225806451613,10,93,93,93,3,"18,23,26",70,0.4903802056125971,1,0.2857142857142857,90,0,0,0.6947619047619048,42.04851752021563,0,5,3,"0,8,13,22,30,35,44",53-17627623727361,,53-17627623727361,,53-17627623727361,9 9 9 8 8 5 5,30
53,Rast Makam D,Turkish,0 9 17 22 31 40 44,7,4,0,25.5,1.7551020408163267,39.73815941470929,0.0005521610566618958,0.9337697343088178,0.9245283018867925,0.8484076768982841,10.27777777777778,1,6,21,90.56603773584906,"90.56603773584906,113.20754716981133,181.13207547169813,203.77358490566039",0.046099290780141855,94,120,1.2765957446808511,11,94,94,94,7,"4,5,8,14,17,23,26",78,0.48843057824027053,1,0.31746031746031744,86,0,0,0.6838528138528138,45.283018867924525,1,5,1,"0,4,13,22,30,35,44",53-17627623727121,,53-17627623727121,,53-17627623727121,9 9 9 9 8 5 4,30
53,Ussak Makam,Turkish,0 8 13 22 31 35 44,7,4,0,25.5,1.7551020408163267,39.73815941470929,0.0005521610566618949,0.9337697343088178,0.9245283018867925,0.8484076768982842,10.277777777777777,1,6,21,90.56603773584906,"90.56603773584906,113.20754716981133,181.13207547169813,203.77358490566039",0.046099290780141855,94,120,1.2765957446808511,11,94,94,94,7,"4,5,8,14,17,23,26",78,0.48843057824027053,1,0.31746031746031744,86,0,0,0.6838528138528138,45.283018867924525,1,5,1,"0,4,13,22,30,35,44",53-17627623727121,,53-17627623727121,,53-17627623727121,9 9 9 9 8 5 4,30
53,Hicaz Makam 1,Turkish,0 5 17 22 31 39 44,7,4,0,25.5,2.2040816326530615,49.903735078937245,0.0007265277061340728,0.9168271082017713,0.9245283018867925,0.8322112099980903,10.043650793650794,0,7,21,113.20754716981133,"113.20754716981133,181.13207547169813,203.77358490566039,271.6981132075472",0.031353135313531344,101,120,1.188118811881188,10,101,101,101,4,"8,12,13,19",86,0.4932589827971385,1,0.2698412698412699,92,0,0,0.6590756302521009,58.2210242587601,0,4,4,"0,5,14,22,27,36,41",53-2267881160737,,53-2267881160737,,53-2267881160737,12 9 9 8 5 5 5,60
53,Hicaz Makam 2,Turkish,0 5 17 22 31 35 44,7,4,0,25.5,2.489795918367347,56.37273777435503,0.00090089435560625,0.9060454370427417,0.8867924528301887,0.8260408581264554,10.160714285714286,1,6,21,90.56603773584906,"90.56603773584906,113.20754716981133,203.77358490566039,271.6981132075472",0.018518518518518528,108,120,1.1111111111111112,11,108,108,109,4,"4,12,18,23",97,0.4920871100667957,0.9857142857142858,0.17460317460317465,104,0,2,0.6194805194805195,67.92452830188678,1,3,2,"0,5,14,18,27,36,41",53-2267877228577,,53-2267877228577,,53-2267877228577,12 9 9 9 5 5 4,60
53,Humayun Makam 1,Turkish,0 5 17 22 31 35 44,7,4,0,25.5,2.489795918367347,56.37273777435503,0.00090089435560625,0.9060454370427417,0.8867924528301887,0.8260408581264554,10.160714285714286,1,6,21,90.56603773584906,"90.56603773584906,113.20754716981133,203.77358490566039,271.6981132075472",0.018518518518518528,108,120,1.1111111111111112,11,108,108,109,4,"4,12,18,23",97,0.4920871100667957,0.9857142857142858,0.17460317460317465,104,0,2,0.6194805194805195,67.92452830188678,1,3,2,"0,5,14,18,27,36,41",53-2267877228577,,53-2267877228577,,53-2267877228577,12 9 9 9 5 5 4,60
53,Humayun Makam 2,Turkish,0 5 17 22 31 39 44,7,4,0,25.5,2.2040816326530615,49.903735078937245,0.0007265277061340728,0.9168271082017713,0.9245283018867925,0.8322112099980903,10.043650793650794,0,7,21,113.20754716981133,"113.20754716981133,181.13207547169813,203.77358490566039,271.6981132075472",0.031353135313531344,101,120,1.188118811881188,10,101,101,101,4,"8,12,13,19",86,0.4932589827971385,1,0.2698412698412699,92,0,0,0.6590756302521009,58.2210242587601,0,4,4,"0,5,14,22,27,36,41",53-2267881160737,,53-2267881160737,,53-2267881160737,12 9 9 8 5 5 5,60
53,Uzzal Makam 1,Turkish,0 5 17 22 31 39 44,7,4,0,25.5,2.2040816326530615,49.903735078937245,0.0007265277061340728,0.9168271082017713,0.9245283018867925,0.8322112099980903,10.043650793650794,0,7,21,113.20754716981133,"113.20754716981133,181.13207547169813,203.77358490566039,271.6981132075472",0.031353135313531344,101,120,1.188118811881188,10,101,101,101,4,"8,12,13,19",86,0.4932589827971385,1,0.2698412698412699,92,0,0,0.6590756302521009,58.2210242587601,0,4,4,"0,5,14,22,27,36,41",53-2267881160737,,53-2267881160737,,53-2267881160737,12 9 9 8 5 5 5,60
