"ID","shape","outlierType","outlierPosition","choice","success","rt","majorityOfMostRegularShapes","rot1","rot2","rot3","rot4","rot5","rot6","dil1","dil2","dil3","dil4","dil5","dil6","usedTouchscreen","population","age","classe"
"v9vvvgl1cr","rectangle","3","1","1",TRUE,2403,FALSE,15,-25,-15,25,-5,5,0.875,1.075,0.975,1.125,0.925,1.025,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","trapezoid","1","2","2",TRUE,2491,FALSE,-5,-25,25,15,5,-15,0.925,1.075,1.025,0.975,0.875,1.125,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","rectangle","0","1","1",TRUE,5232,FALSE,5,-15,-5,15,25,-25,0.925,1.075,0.975,1.025,0.875,1.125,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","random","2","0","2",FALSE,4634,FALSE,25,-25,5,-15,-5,15,0.925,1.075,0.875,1.125,1.025,0.975,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","isoTrapezoid","3","1","1",TRUE,7274,FALSE,5,-25,-5,-15,25,15,0.925,1.125,1.025,1.075,0.875,0.975,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","kite","1","1","1",TRUE,5679,TRUE,5,15,-25,-15,-5,25,0.925,0.975,1.125,0.875,1.075,1.025,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","trapezoid","2","3","3",TRUE,3073,FALSE,5,25,-15,-25,15,-5,1.025,1.075,0.975,1.125,0.875,0.925,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","trapezoid","3","1","2",FALSE,5997,FALSE,15,-15,-25,25,-5,5,1.125,0.975,1.025,0.875,0.925,1.075,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","random","3","5","3",FALSE,2006,TRUE,15,-5,-15,-25,5,25,0.875,1.025,0.975,1.125,1.075,0.925,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","rectangle","1","5","5",TRUE,4836,TRUE,5,-15,25,15,-25,-5,1.075,0.925,0.975,1.025,0.875,1.125,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","losange","2","5","5",TRUE,3211,FALSE,-15,5,-25,15,25,-5,1.025,1.125,0.925,0.975,1.075,0.875,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","trapezoid","2","1","4",FALSE,6528,TRUE,15,25,5,-25,-15,-5,0.925,0.875,1.075,1.025,1.125,0.975,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","square","3","4","4",TRUE,1700,FALSE,5,-5,25,-15,-25,15,1.025,0.875,0.925,1.125,0.975,1.075,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","random","1","3","5",FALSE,4684,TRUE,5,-5,25,-15,15,-25,1.125,1.075,0.875,0.975,1.025,0.925,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","square","2","3","3",TRUE,2265,TRUE,-15,-25,25,5,15,-5,1.075,0.875,0.975,0.925,1.125,1.025,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","isoTrapezoid","2","1","1",TRUE,3496,TRUE,5,15,-5,-15,-25,25,0.975,0.875,1.125,1.075,1.025,0.925,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","parallelogram","2","5","5",TRUE,3348,TRUE,15,-25,-15,-5,5,25,0.875,1.125,0.975,0.925,1.075,1.025,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","losange","3","1","1",TRUE,4603,FALSE,-5,-15,15,-25,5,25,1.075,1.025,1.125,0.875,0.975,0.925,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","random","3","5","5",TRUE,5438,FALSE,25,-5,-25,-15,15,5,1.075,0.925,1.025,0.975,0.875,1.125,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","random","0","3","1",FALSE,5136,TRUE,5,-25,25,-5,15,-15,1.025,1.125,0.875,0.925,1.075,0.975,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","hinge","0","0","4",FALSE,3694,TRUE,5,-5,-25,15,25,-15,0.925,0.875,1.075,1.125,1.025,0.975,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","losange","2","3","5",FALSE,8476,TRUE,15,-25,-5,5,-15,25,0.875,1.075,0.925,0.975,1.025,1.125,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","isoTrapezoid","1","4","4",TRUE,3761,TRUE,-25,5,-5,15,-15,25,1.125,1.075,0.875,1.025,0.975,0.925,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","parallelogram","1","0","0",TRUE,3771,TRUE,15,-25,5,-15,-5,25,0.875,1.075,1.025,0.975,1.125,0.925,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","parallelogram","1","2","2",TRUE,5717,FALSE,15,-15,-5,25,-25,5,1.075,0.925,0.875,0.975,1.125,1.025,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","hinge","0","2","4",FALSE,2654,FALSE,5,15,-25,-5,25,-15,0.875,1.025,0.975,1.125,1.075,0.925,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","losange","1","3","3",TRUE,5132,FALSE,15,-15,-25,25,-5,5,1.125,0.975,0.875,1.025,0.925,1.075,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","rectangle","3","3","3",TRUE,2719,TRUE,25,5,-25,-5,15,-15,1.025,0.925,0.875,1.125,1.075,0.975,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","isoTrapezoid","2","5","5",TRUE,7462,FALSE,5,-25,-5,25,-15,15,0.925,0.975,0.875,1.125,1.075,1.025,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","rightKite","2","0","0",TRUE,7736,FALSE,5,-15,25,15,-5,-25,1.125,0.975,0.875,0.925,1.025,1.075,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","parallelogram","0","0","4",FALSE,3985,FALSE,25,5,-15,15,-25,-5,0.925,1.075,1.025,0.875,0.975,1.125,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","rectangle","1","4","4",TRUE,6860,FALSE,25,-5,-15,-25,5,15,0.875,1.075,0.925,1.025,0.975,1.125,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","rustedHinge","3","1","1",TRUE,7886,TRUE,-25,15,5,-15,-5,25,1.125,0.975,0.875,1.025,1.075,0.925,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","random","0","0","2",FALSE,3091,FALSE,-5,-15,-25,5,15,25,0.925,1.025,0.975,0.875,1.075,1.125,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","parallelogram","0","0","3",FALSE,7308,TRUE,-25,-15,5,25,-5,15,1.075,0.975,1.025,1.125,0.925,0.875,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","square","0","1","1",TRUE,3184,FALSE,-5,5,15,-15,25,-25,1.075,1.125,1.025,0.925,0.875,0.975,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","parallelogram","2","2","2",TRUE,3704,FALSE,5,-5,15,-25,25,-15,1.025,0.875,0.975,1.075,1.125,0.925,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","losange","0","5","0",FALSE,5011,TRUE,25,5,15,-15,-25,-5,1.075,0.975,1.125,0.875,1.025,0.925,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","square","2","5","5",TRUE,1854,FALSE,5,15,-15,-25,25,-5,0.875,0.925,1.075,1.025,1.125,0.975,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","kite","2","0","0",TRUE,6165,TRUE,5,25,15,-25,-15,-5,0.925,0.975,1.075,1.025,1.125,0.875,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","rustedHinge","2","5","3",FALSE,6078,TRUE,15,-25,-15,25,5,-5,1.125,0.925,1.025,0.975,1.075,0.875,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","hinge","1","2","4",FALSE,17052,TRUE,-25,25,-5,15,5,-15,1.025,1.125,0.975,1.075,0.875,0.925,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","kite","3","2","2",TRUE,2792,TRUE,5,-15,-5,25,-25,15,0.975,1.025,1.075,1.125,0.875,0.925,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","square","0","5","4",FALSE,1118,TRUE,15,25,-5,-15,5,-25,1.025,0.875,0.975,1.125,1.075,0.925,FALSE,"french_adults_2",NA,NA
"v9vvvgl1cr","kite","1","0","1",FALSE,7032,FALSE,-25,-15,5,25,-5,15,0.875,0.975,1.025,0.925,1.075,1.125,FALSE,"french_adults_2",NA,NA
"va7ubumz3r","rustedHinge","1","2","2",TRUE,10809,TRUE,5,15,25,-25,-5,-15,0.925,1.125,0.975,1.025,1.075,0.875,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","isoTrapezoid","0","1","1",TRUE,3546,TRUE,-5,25,-15,15,5,-25,1.125,1.075,0.975,1.025,0.875,0.925,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","isoTrapezoid","3","3","3",TRUE,2200,TRUE,25,-15,-25,-5,15,5,0.975,1.125,0.875,0.925,1.075,1.025,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","parallelogram","2","0","0",TRUE,2558,FALSE,15,-25,25,-15,5,-5,1.075,1.125,0.875,1.025,0.975,0.925,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","isoTrapezoid","3","5","5",TRUE,6814,FALSE,15,-5,-25,25,-15,5,0.925,0.975,1.075,0.875,1.125,1.025,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rustedHinge","2","4","3",FALSE,1753.99999999997,FALSE,25,-15,-25,5,15,-5,1.025,0.975,1.075,0.875,0.925,1.125,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","random","1","0","4",FALSE,3577,FALSE,-25,-5,15,5,25,-15,1.125,1.025,0.975,1.075,0.925,0.875,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rectangle","2","2","2",TRUE,2264,TRUE,-25,5,-5,15,25,-15,1.125,1.075,0.925,0.975,0.875,1.025,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rightKite","1","4","3",FALSE,2922,TRUE,15,25,-5,-25,-15,5,0.875,0.925,0.975,1.125,1.025,1.075,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","isoTrapezoid","2","2","2",TRUE,3358.99999999997,FALSE,25,-5,5,15,-25,-15,1.075,1.025,0.975,1.125,0.875,0.925,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","parallelogram","3","5","4",FALSE,5309.00000000003,FALSE,5,-25,25,-5,-15,15,0.975,1.025,1.075,0.875,1.125,0.925,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rustedHinge","1","3","0",FALSE,3119,FALSE,5,25,-5,-15,15,-25,0.875,1.025,0.975,0.925,1.075,1.125,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rustedHinge","0","4","4",TRUE,4525.00000000003,FALSE,-5,25,15,5,-25,-15,0.875,1.075,0.925,1.025,0.975,1.125,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","kite","1","2","4",FALSE,5501.00000000003,FALSE,-25,-15,25,15,-5,5,1.125,0.975,1.025,0.875,1.075,0.925,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rightKite","3","2","0",FALSE,3783,FALSE,25,-25,5,-5,15,-15,1.125,1.075,0.925,0.975,1.025,0.875,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rightKite","0","4","2",FALSE,2250.99999999997,FALSE,-15,15,25,-25,-5,5,1.125,1.075,0.875,0.925,0.975,1.025,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","hinge","3","1","3",FALSE,2950,TRUE,5,-15,15,25,-25,-5,1.075,0.925,1.125,0.975,1.025,0.875,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","trapezoid","3","3","5",FALSE,2814,TRUE,-5,5,-25,15,-15,25,1.125,0.925,1.025,0.975,1.075,0.875,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rustedHinge","2","3","4",FALSE,3351,TRUE,15,25,5,-25,-15,-5,1.025,0.975,0.875,1.125,0.925,1.075,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","kite","3","4","1",FALSE,2004,TRUE,15,-25,-5,-15,5,25,1.025,0.975,0.875,1.075,0.925,1.125,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rustedHinge","0","1","1",TRUE,4308.00000000006,TRUE,-15,15,-25,5,-5,25,1.125,0.875,0.975,1.075,1.025,0.925,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","random","0","3","0",FALSE,7831,FALSE,15,-25,25,-15,5,-5,0.875,1.025,1.125,0.975,1.075,0.925,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","parallelogram","3","1","5",FALSE,2369,TRUE,5,15,25,-5,-15,-25,0.875,1.025,0.925,0.975,1.075,1.125,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","isoTrapezoid","1","1","1",TRUE,4968.00000000006,FALSE,25,15,5,-15,-5,-25,0.975,0.925,1.025,1.125,1.075,0.875,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","kite","1","3","3",TRUE,2695,TRUE,-5,-15,15,-25,5,25,1.025,1.075,1.125,0.925,0.875,0.975,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rightKite","1","3","1",FALSE,3089.99999999994,FALSE,15,-25,-5,-15,5,25,0.975,0.875,1.125,1.075,1.025,0.925,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rectangle","0","5","5",TRUE,2795,TRUE,5,25,-25,-5,-15,15,0.925,1.025,1.125,1.075,0.875,0.975,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rectangle","3","3","3",TRUE,4622,FALSE,5,15,-25,-5,25,-15,1.025,0.975,1.125,0.875,1.075,0.925,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","losange","3","3","0",FALSE,2004,FALSE,25,-25,-5,-15,15,5,1.075,0.875,0.975,1.125,0.925,1.025,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","kite","0","4","4",TRUE,2884.00000000006,FALSE,5,-15,25,-5,-25,15,1.125,0.925,1.025,1.075,0.875,0.975,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","losange","1","2","3",FALSE,3233,FALSE,-15,-5,-25,15,5,25,0.975,1.025,0.925,1.125,0.875,1.075,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","parallelogram","2","2","5",FALSE,1623.00000000006,TRUE,25,-5,5,-15,-25,15,0.875,1.075,1.025,1.125,0.925,0.975,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","losange","2","0","4",FALSE,2649,TRUE,25,5,-25,15,-15,-5,0.875,0.925,1.075,1.025,1.125,0.975,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","isoTrapezoid","1","1","1",TRUE,3093,TRUE,-25,5,15,-5,-15,25,0.925,0.875,1.025,1.125,0.975,1.075,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","random","3","5","2",FALSE,2692,FALSE,25,-25,5,15,-5,-15,0.875,0.925,1.125,1.075,1.025,0.975,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rightKite","2","4","5",FALSE,3034,TRUE,5,25,-5,-15,-25,15,1.125,0.875,0.925,0.975,1.075,1.025,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","trapezoid","0","4","1",FALSE,3565,TRUE,25,-15,-5,15,5,-25,1.125,0.925,1.075,1.025,0.975,0.875,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","hinge","1","4","5",FALSE,2867,FALSE,15,-15,5,-5,25,-25,0.925,1.025,1.075,0.975,0.875,1.125,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","isoTrapezoid","2","1","2",FALSE,7147,TRUE,5,15,-15,-5,25,-25,1.075,0.925,0.975,1.125,1.025,0.875,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","random","1","3","5",FALSE,6770,TRUE,15,5,-15,-5,-25,25,0.875,0.925,1.075,0.975,1.125,1.025,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","random","3","5","5",TRUE,3579,TRUE,-15,-5,5,-25,25,15,1.075,1.025,0.925,0.875,1.125,0.975,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","trapezoid","3","0","4",FALSE,4167.99999999994,FALSE,-15,-5,15,-25,25,5,1.125,0.925,1.025,0.875,1.075,0.975,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","square","0","3","0",FALSE,2381,TRUE,-5,-15,15,25,5,-25,0.875,1.125,0.925,0.975,1.025,1.075,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","isoTrapezoid","0","1","1",TRUE,5270,FALSE,-15,-5,25,-25,5,15,0.925,0.875,1.075,1.025,1.125,0.975,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rectangle","1","0","0",TRUE,2513,TRUE,-15,-5,15,-25,25,5,0.925,0.875,1.075,0.975,1.025,1.125,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","kite","2","0","3",FALSE,5893,TRUE,5,-25,-5,15,-15,25,1.125,0.975,0.925,1.025,1.075,0.875,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","hinge","3","3","4",FALSE,4348,FALSE,-15,15,-25,25,5,-5,1.125,1.075,0.975,0.925,0.875,1.025,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","square","3","0","5",FALSE,9080.99999999994,TRUE,5,-15,15,-5,25,-25,0.925,0.875,0.975,1.075,1.125,1.025,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","random","0","4","5",FALSE,2843,TRUE,-25,-5,15,5,-15,25,1.125,1.075,0.975,1.025,0.875,0.925,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","parallelogram","1","0","5",FALSE,3114,FALSE,25,-15,-25,15,5,-5,1.075,0.875,1.125,0.925,1.025,0.975,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","hinge","0","5","2",FALSE,2930,FALSE,-15,-25,25,5,15,-5,0.925,1.125,0.975,1.025,1.075,0.875,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","losange","2","1","3",FALSE,1829,FALSE,15,-25,-15,5,25,-5,1.075,0.925,1.025,0.975,1.125,0.875,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rightKite","2","3","1",FALSE,1597,FALSE,-15,25,5,15,-25,-5,0.975,0.925,0.875,1.075,1.025,1.125,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","random","2","0","0",TRUE,2071.99999999994,TRUE,-25,5,-15,25,15,-5,1.025,0.875,1.125,0.925,0.975,1.075,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","losange","1","0","0",TRUE,2215.00000000006,TRUE,15,5,25,-25,-5,-15,1.075,0.925,1.025,1.125,0.875,0.975,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","hinge","2","0","0",TRUE,3515.99999999994,TRUE,25,-15,15,5,-25,-5,0.875,1.025,0.925,1.125,0.975,1.075,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rightKite","0","0","0",TRUE,2311.99999999994,TRUE,-25,5,-15,25,-5,15,1.075,0.925,1.125,0.975,1.025,0.875,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rectangle","2","2","2",TRUE,2463,FALSE,-15,5,15,25,-5,-25,0.925,1.125,1.025,1.075,0.975,0.875,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","square","2","4","4",TRUE,2954.99999999994,FALSE,25,15,-25,-5,-15,5,0.925,0.975,1.025,1.075,0.875,1.125,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","parallelogram","1","3","3",TRUE,3065.99999999994,TRUE,-5,25,15,-25,5,-15,0.925,1.075,0.975,1.125,1.025,0.875,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","square","0","2","2",TRUE,2734.00000000006,FALSE,-15,-5,-25,5,25,15,0.875,0.925,0.975,1.025,1.075,1.125,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","kite","3","5","5",TRUE,4947.99999999994,FALSE,-25,25,-15,15,-5,5,1.075,0.875,1.125,0.925,1.025,0.975,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","square","3","3","3",TRUE,3021.00000000006,FALSE,15,5,-25,-5,25,-15,0.925,0.875,0.975,1.025,1.125,1.075,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","hinge","0","2","2",TRUE,5125,TRUE,-5,5,-25,25,15,-15,1.025,1.125,0.875,0.975,1.075,0.925,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","losange","0","1","1",TRUE,4170.00000000006,FALSE,-15,25,-25,5,15,-5,0.925,1.075,0.975,1.125,1.025,0.875,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","trapezoid","2","3","2",FALSE,3777,FALSE,-25,5,15,25,-15,-5,0.975,0.925,1.025,0.875,1.075,1.125,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","kite","0","0","5",FALSE,6265,TRUE,25,-15,-5,15,-25,5,1.125,1.025,0.975,0.925,0.875,1.075,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","trapezoid","0","3","1",FALSE,5044,FALSE,25,-15,5,-25,-5,15,0.925,0.875,1.075,1.125,0.975,1.025,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","hinge","1","5","5",TRUE,3064,TRUE,25,5,15,-25,-5,-15,0.975,1.125,0.875,1.025,0.925,1.075,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","trapezoid","2","1","5",FALSE,2711,TRUE,5,-5,15,25,-25,-15,0.925,1.025,1.125,0.875,1.075,0.975,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rustedHinge","3","4","5",FALSE,2731,TRUE,15,-5,25,-25,5,-15,1.025,1.075,0.875,0.925,0.975,1.125,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rightKite","3","5","5",TRUE,3287,TRUE,15,-15,25,-25,5,-5,0.875,1.075,1.025,0.975,0.925,1.125,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","parallelogram","0","3","4",FALSE,4599,FALSE,-15,5,-25,15,25,-5,0.925,1.025,1.075,1.125,0.875,0.975,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","square","1","3","0",FALSE,1895,TRUE,-15,5,-5,25,15,-25,0.925,1.075,0.975,1.125,0.875,1.025,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","losange","0","2","5",FALSE,2465.00000000012,TRUE,-5,25,-25,-15,5,15,0.975,1.025,1.125,1.075,0.925,0.875,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","hinge","2","5","0",FALSE,2448,FALSE,-5,25,15,-15,5,-25,0.925,0.875,0.975,1.125,1.025,1.075,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rectangle","3","1","1",TRUE,3543.00000000012,TRUE,25,-5,-15,15,-25,5,0.925,0.975,1.025,1.125,0.875,1.075,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","square","2","3","3",TRUE,2253,TRUE,25,15,5,-25,-15,-5,0.875,1.075,0.925,1.125,1.025,0.975,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","trapezoid","1","1","1",TRUE,7395,FALSE,15,-25,25,5,-15,-5,0.925,1.025,0.975,1.075,1.125,0.875,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rectangle","1","3","3",TRUE,2593,FALSE,5,15,-5,-25,-15,25,1.025,0.875,0.925,1.075,1.125,0.975,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","random","2","3","4",FALSE,6820.00000000012,FALSE,15,-15,5,-5,-25,25,0.975,1.025,0.875,1.125,1.075,0.925,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","losange","3","5","5",TRUE,5596,TRUE,-25,25,-15,-5,5,15,0.975,1.075,0.875,0.925,1.125,1.025,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","parallelogram","0","1","1",TRUE,3399,TRUE,15,25,-5,5,-15,-25,0.875,1.025,1.075,0.975,0.925,1.125,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","kite","2","0","0",TRUE,6651.99999999988,FALSE,15,-5,-25,5,-15,25,1.025,1.125,0.925,0.875,1.075,0.975,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rectangle","0","4","4",TRUE,4292,FALSE,-25,-15,15,25,-5,5,0.975,1.025,1.075,1.125,0.925,0.875,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","square","1","3","3",TRUE,3179.99999999988,FALSE,-5,-25,-15,15,5,25,0.925,1.025,0.875,1.125,0.975,1.075,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","trapezoid","1","1","1",TRUE,4721,TRUE,-5,15,-25,25,5,-15,0.975,1.125,1.025,0.875,1.075,0.925,TRUE,"french_adults_2",NA,NA
"va7ubumz3r","rustedHinge","3","1","2",FALSE,5163,FALSE,-15,-25,-5,25,5,15,0.925,1.025,1.075,0.875,1.125,0.975,TRUE,"french_adults_2",NA,NA
"vkz3w8js2f","trapezoid","1","0","0",TRUE,8236.00000000001,TRUE,-5,15,-15,5,-25,25,0.975,0.875,1.125,0.925,1.075,1.025,TRUE,"french_adults_2",NA,NA
"vkz3w8js2f","random","2","3","1",FALSE,2893,FALSE,5,-15,25,-25,15,-5,0.975,0.875,1.025,0.925,1.075,1.125,TRUE,"french_adults_2",NA,NA
"vkz3w8js2f","hinge","3","5","5",TRUE,7522,FALSE,-5,-15,25,5,15,-25,1.075,1.125,1.025,0.875,0.925,0.975,TRUE,"french_adults_2",NA,NA
"vkz3w8js2f","isoTrapezoid","2","1","1",TRUE,2423,TRUE,25,-15,5,15,-5,-25,1.125,0.925,0.975,0.875,1.025,1.075,TRUE,"french_adults_2",NA,NA
"vkz3w8js2f","square","1","1","1",TRUE,1622,FALSE,-25,25,-5,5,-15,15,0.975,1.025,1.125,0.875,0.925,1.075,TRUE,"french_adults_2",NA,NA
"vkz3w8js2f","random","1","5","1",FALSE,3566,FALSE,-5,-15,-25,15,25,5,0.875,1.125,1.025,0.925,1.075,0.975,TRUE,"french_adults_2",NA,NA
"vkz3w8js2f","hinge","1","0","4",FALSE,2681.00000000003,TRUE,5,25,15,-25,-5,-15,0.975,1.025,1.075,0.875,1.125,0.925,TRUE,"french_adults_2",NA,NA
"vkz3w8js2f","square","0","5","5",TRUE,3738,FALSE,-15,5,-5,25,-25,15,0.975,0.875,1.075,1.025,0.925,1.125,TRUE,"french_adults_2",NA,NA
"vkz3w8js2f","rightKite","0","3","3",TRUE,6298,TRUE,-5,-15,25,-25,5,15,1.075,0.925,0.975,1.025,0.875,1.125,TRUE,"french_adults_2",NA,NA
"vkz3w8js2f","square","3","4","4",TRUE,1630,FALSE,25,15,-25,5,-15,-5,1.075,0.975,0.925,0.875,1.125,1.025,TRUE,"french_adults_2",NA,NA
"vkz3w8js2f","rustedHinge","1","1","1",TRUE,5344,TRUE,15,5,-5,25,-15,-25,1.125,0.975,0.875,0.925,1.075,1.025,TRUE,"french_adults_2",NA,NA
"vkz3w8js2f","isoTrapezoid","0","0","0",TRUE,3236,TRUE,25,-15,-5,15,-25,5,1.125,1.025,0.875,0.975,0.925,1.075,TRUE,"french_adults_2",NA,NA
"vkz3w8js2f","parallelogram","3","1","4",FALSE,1943,TRUE,-25,15,-5,25,5,-15,1.025,1.125,0.875,1.075,0.925,0.975,TRUE,"french_adults_2",NA,NA
"vkz3w8js2f","trapezoid","0","0","0",TRUE,3885,TRUE,15,5,25,-25,-15,-5,0.975,0.875,1.125,1.075,1.025,0.925,TRUE,"french_adults_2",NA,NA
"vkz3w8js2f","rectangle","1","3","3",TRUE,1787,FALSE,-25,-15,25,5,15,-5,1.125,0.875,0.975,1.025,1.075,0.925,TRUE,"french_adults_2",NA,NA
